date,geocodigo,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressao_min,pressao_med,pressao_max,umid_min,umid_med,umid_max
2004-01-01,1302603,24.7052,26.7748,30.5519,0.0,0.7406,3.0196,5.9251,0.9951,0.998,1.0012,75.0331,87.1228,94.9243
2004-01-02,1302603,24.585,26.8201,30.1501,0.0212,0.7749,3.479,6.1993,0.9937,0.9971,0.999,74.2346,86.2345,95.9302
2004-01-03,1302603,24.2967,26.216,28.7951,0.0028,0.541,1.0341,4.3277,0.9933,0.9962,0.9981,80.7129,89.0086,93.7411
2004-01-04,1302603,24.4803,26.0561,28.5809,0.0006,0.3706,1.8163,2.9649,0.9925,0.9951,0.997,76.6341,88.7608,94.3893
2004-01-05,1302603,24.1931,25.6888,28.6974,0.0647,0.8415,2.1096,6.7318,0.9938,0.9955,0.9973,80.777,90.8974,94.9595
2004-01-06,1302603,24.7316,26.2201,28.836,0.0228,0.9221,3.6606,7.3766,0.9938,0.9959,0.9979,80.5783,89.5576,96.0178
2004-01-07,1302603,24.5952,25.7902,28.0914,0.0617,0.522,1.8098,4.1757,0.9942,0.9969,0.9989,79.8088,89.8694,94.7613
2004-01-08,1302603,23.9611,26.4302,31.1852,0.0004,0.4503,2.0244,3.6023,0.9941,0.9968,0.9989,72.3284,88.281,97.611
2004-01-09,1302603,24.9973,26.3938,28.3817,0.2129,1.2755,2.5944,10.2041,0.9937,0.9965,0.9986,82.373,88.6162,94.8911
2004-01-10,1302603,24.9614,26.5101,29.4938,0.0038,0.4401,1.427,3.5205,0.9934,0.996,0.998,74.9429,88.2709,94.7779
2004-01-11,1302603,24.3915,26.8669,29.8512,0.0022,0.2265,0.9538,1.8119,0.9943,0.9967,0.9989,70.1738,87.1578,96.2681
2004-01-12,1302603,25.1073,27.451,30.491,0.0,0.4679,2.2979,3.7433,0.9956,0.9976,0.9999,73.3719,87.2565,96.1244
2004-01-13,1302603,24.9219,26.3104,27.4998,0.0024,0.5101,1.5913,4.0811,0.9951,0.9976,0.9998,85.794,90.5872,96.1679
2004-01-14,1302603,24.5944,27.2827,31.5926,0.0,0.0419,0.0998,0.3352,0.9927,0.9963,0.9987,70.8473,86.8428,96.6097
2004-01-15,1302603,25.9332,28.8582,32.4573,0.0,0.0789,0.3939,0.6309,0.9919,0.9948,0.9968,64.7578,80.1502,92.1607
2004-01-16,1302603,25.5918,26.9869,28.8431,0.0021,0.3877,1.1268,3.1014,0.9938,0.9956,0.9984,82.9498,88.358,92.0625
2004-01-17,1302603,24.6086,26.3933,29.6156,0.0,0.1474,0.8531,1.1793,0.9954,0.9973,0.9995,75.7648,88.4852,97.0733
2004-01-18,1302603,24.2563,26.9217,30.6978,0.0,0.0969,0.3365,0.775,0.9931,0.997,0.9992,67.236,85.3058,96.3406
2004-01-19,1302603,23.8647,26.9926,30.2003,0.0019,0.4556,1.8563,3.645,0.9939,0.9963,0.9978,69.6205,83.9911,95.6541
2004-01-20,1302603,25.368,27.8759,31.5199,0.0,0.0399,0.244,0.3192,0.9931,0.9958,0.998,69.5268,84.4929,96.2065
2004-01-21,1302603,26.099,29.0715,32.9935,0.0,0.0008,0.0063,0.0068,0.9921,0.9954,0.9977,58.6227,77.9902,93.786
2004-01-22,1302603,26.5977,29.0411,33.4083,0.0,0.097,0.7089,0.7762,0.9929,0.9952,0.9972,56.4834,76.9864,90.1054
2004-01-23,1302603,24.5964,27.1055,30.472,0.0,0.5272,3.6993,4.2177,0.9942,0.9959,0.9988,73.9247,85.8538,95.7981
2004-01-24,1302603,24.6457,27.0926,31.1814,0.0,0.5685,1.7379,4.5483,0.9945,0.9972,0.9992,69.2757,84.8405,95.5309
2004-01-25,1302603,24.7345,27.8323,32.2803,0.0,0.0104,0.048,0.0831,0.9934,0.9962,0.9979,62.5124,81.3747,96.311
2004-01-26,1302603,26.3252,28.299,30.7384,0.0,0.4392,3.2758,3.5137,0.9946,0.9966,0.9991,71.5514,82.5376,94.6126
2004-01-27,1302603,25.8556,28.0145,31.6089,0.0,0.0359,0.2473,0.2871,0.9945,0.997,0.9987,64.6452,83.8005,96.617
2004-01-28,1302603,25.9419,27.2183,28.9161,0.0003,0.2883,1.0362,2.3066,0.9954,0.9975,1.0,77.2476,86.0089,94.8498
2004-01-29,1302603,25.4329,27.2212,30.8543,0.0034,0.174,0.9447,1.3924,0.9941,0.9968,0.9987,63.9314,84.1877,95.179
2004-01-30,1302603,25.2149,26.7366,29.7247,0.0113,0.1973,0.7392,1.5787,0.9942,0.9964,0.9987,75.7755,86.8508,93.8219
2004-01-31,1302603,24.6403,27.4659,32.2105,0.0,0.0211,0.078,0.1686,0.9931,0.9965,0.9983,64.3483,82.685,93.6508
2004-02-01,1302603,26.1172,28.0312,29.9426,0.0,0.8967,3.7482,7.1738,0.9948,0.9973,0.9998,75.5704,82.2459,87.633
2004-02-02,1302603,25.4293,27.0208,29.4244,0.0001,0.2722,1.3662,2.1778,0.9931,0.9969,0.9992,76.4988,86.3315,94.052
2004-02-03,1302603,24.9011,26.6523,28.9675,0.045,0.6425,2.3623,5.1404,0.9928,0.9962,0.9987,76.1973,87.5199,94.7422
2004-02-04,1302603,25.4166,26.3756,28.5091,0.0132,0.7583,3.6727,6.0667,0.9944,0.9965,0.9992,81.6587,89.931,94.132
2004-02-05,1302603,23.8606,26.1172,29.2596,0.0007,0.4002,2.022,3.2015,0.9941,0.9973,0.9995,72.0511,85.0631,93.4806
2004-02-06,1302603,24.3059,27.5541,32.2258,0.0,0.2896,1.811,2.3166,0.9933,0.9967,0.9988,62.7052,82.4469,94.4191
2004-02-07,1302603,24.7739,26.894,29.2944,0.0,0.0558,0.3643,0.4465,0.994,0.9966,0.9992,70.0859,83.7014,96.3329
2004-02-08,1302603,24.6126,26.2186,28.7891,0.0416,0.5304,1.292,4.2431,0.9965,0.998,1.0005,76.1469,87.9575,95.2765
2004-02-09,1302603,23.7166,26.758,30.8657,0.0,0.022,0.0766,0.176,0.9951,0.9984,1.0005,63.4293,84.6597,97.5146
2004-02-10,1302603,24.9692,28.0222,31.8164,0.0,0.0276,0.1388,0.221,0.9938,0.9969,0.9985,59.4375,79.2153,94.815
2004-02-11,1302603,25.0753,27.6732,31.413,0.0,0.2304,0.9515,1.843,0.9948,0.9968,0.9987,64.082,80.3989,92.1716
2004-02-12,1302603,24.6905,26.1256,28.1565,0.0,1.0059,2.7044,8.0471,0.9962,0.9985,1.0012,83.3008,89.0507,94.3682
2004-02-13,1302603,24.134,26.0096,29.251,0.0,0.2939,0.8555,2.3512,0.9958,0.9989,1.0012,74.0789,87.2729,96.3673
2004-02-14,1302603,23.55,25.4455,29.0923,0.0128,0.695,1.6798,5.56,0.9953,0.9986,1.0012,78.6544,90.039,95.3294
2004-02-15,1302603,24.4059,26.0179,28.1944,0.0092,0.4455,1.4599,3.5642,0.9949,0.9982,1.0009,78.1622,89.2173,96.2462
2004-02-16,1302603,23.9309,25.7313,27.7154,0.1379,0.4372,0.8083,3.4973,0.9957,0.9985,1.0012,82.2238,90.2958,95.8342
2004-02-17,1302603,24.1257,25.8951,28.7493,0.0001,0.3061,2.071,2.4488,0.9963,0.9986,1.0016,76.9194,90.1166,97.1878
2004-02-18,1302603,23.538,25.5759,28.4441,0.0001,0.6152,2.8277,4.9216,0.9965,0.9988,1.001,84.6291,91.7553,97.9683
2004-02-19,1302603,23.844,25.34,27.8432,0.4051,0.8139,1.2326,6.5115,0.9957,0.9984,1.0005,82.5904,91.0157,97.679
2004-02-20,1302603,24.273,26.3861,30.0113,0.0437,0.3901,0.7954,3.121,0.994,0.997,0.9991,73.7936,88.041,97.0527
2004-02-21,1302603,24.9247,25.9435,27.1491,0.1079,0.394,0.797,3.1523,0.9961,0.9976,1.0003,82.7699,89.59,95.9337
2004-02-22,1302603,23.9377,25.6445,28.6398,0.0306,0.7648,1.318,6.1183,0.9973,0.9995,1.0017,81.1524,90.806,96.1409
2004-02-23,1302603,23.9629,25.7763,27.7364,0.0062,0.2732,1.2803,2.1854,0.9959,0.9991,1.0014,84.287,90.4346,96.1339
2004-02-24,1302603,24.0412,25.4368,28.6792,0.3242,0.949,1.6386,7.5923,0.9949,0.9978,0.9999,78.1007,90.1095,95.3853
2004-02-25,1302603,24.161,25.9176,28.8673,0.0031,0.5412,2.4259,4.3298,0.9953,0.9974,1.0,79.2747,89.1593,96.1186
2004-02-26,1302603,23.8788,26.6262,30.0761,0.0002,0.0879,0.2748,0.703,0.9958,0.9987,1.002,71.11,85.3772,95.4489
2004-02-27,1302603,24.583,27.0241,30.2775,0.0011,0.7934,4.2157,6.3471,0.9957,0.9988,1.0014,74.5743,86.4175,94.2465
2004-02-28,1302603,24.5417,26.4243,29.7208,0.0066,1.0135,4.606,8.1077,0.9949,0.9976,0.9995,74.1995,87.9088,95.526
2004-02-29,1302603,23.6752,26.1247,29.5897,0.0,0.3132,2.0471,2.5053,0.9945,0.9971,1.0003,71.8276,87.2268,97.0631
2004-03-01,1302603,24.657,27.3124,31.8089,0.0,0.0386,0.2354,0.3085,0.9944,0.9972,0.9999,65.1026,84.9376,96.9085
2004-03-02,1302603,25.0531,26.8291,29.5756,0.0,0.4631,3.1115,3.7045,0.9953,0.9977,1.0003,74.5266,86.6812,93.734
2004-03-03,1302603,24.6572,26.8089,30.8657,0.0256,0.5198,1.2996,4.1584,0.9935,0.9973,0.9998,71.6422,87.1208,95.1827
2004-03-04,1302603,23.6081,26.188,30.2358,0.0368,1.3554,4.0796,10.8433,0.9948,0.9975,1.0003,74.7006,88.4037,96.4183
2004-03-05,1302603,24.4463,26.3509,29.2765,0.0045,0.2401,1.5764,1.9207,0.996,0.9982,1.001,71.8122,86.5412,94.8557
2004-03-06,1302603,23.6015,25.1991,27.7875,0.1878,1.3736,3.031,10.989,0.9973,0.9991,1.0014,82.8315,91.3328,96.1511
2004-03-07,1302603,23.692,26.2092,30.1582,0.0296,0.3066,0.9509,2.4527,0.995,0.9987,1.001,75.8704,86.9306,95.4182
2004-03-08,1302603,24.3737,25.6639,27.7902,0.0919,1.0674,2.4132,8.5389,0.9969,0.9991,1.0014,81.9946,89.7042,93.6114
2004-03-09,1302603,23.6945,26.4677,31.498,0.0229,0.3039,1.3695,2.4312,0.9957,0.9989,1.0014,66.1872,86.4239,97.1444
2004-03-10,1302603,24.1954,26.8315,30.0258,0.0082,1.2967,5.8981,10.3736,0.9954,0.9986,1.0014,78.7076,87.7907,95.1131
2004-03-11,1302603,24.2896,26.7758,30.5686,0.0004,0.1681,0.4005,1.3446,0.9942,0.9977,0.9998,71.8121,87.5955,94.9823
2004-03-12,1302603,24.5293,26.718,29.9005,0.0048,0.6937,2.5748,5.5496,0.9939,0.9967,0.9994,73.2739,88.6993,96.0458
2004-03-13,1302603,24.5558,25.8159,27.8324,0.0004,1.5967,4.4656,12.7733,0.9945,0.9969,1.0003,86.1831,91.0984,94.3526
2004-03-14,1302603,24.5614,26.6937,30.2638,0.0,0.2254,0.5911,1.8033,0.9939,0.9976,0.9999,72.8417,87.4793,95.9283
2004-03-15,1302603,24.3905,26.7162,31.4726,0.0005,0.5713,1.9459,4.57,0.9931,0.9969,0.9993,72.1272,88.0775,96.655
2004-03-16,1302603,24.4908,26.9047,30.2823,0.0,0.3138,1.596,2.5107,0.9933,0.9963,0.9987,71.2341,86.043,94.8376
2004-03-17,1302603,24.7047,25.8199,28.0489,0.021,0.6798,3.277,5.4382,0.9943,0.9965,0.9991,83.8069,90.8419,95.5333
2004-03-18,1302603,24.1725,26.3684,29.9553,0.0055,0.0683,0.2439,0.5463,0.9928,0.9957,0.9978,68.8951,87.529,95.9741
2004-03-19,1302603,24.5024,26.3933,29.2796,0.0,1.0914,2.9855,8.7314,0.9932,0.9961,0.9989,78.8428,89.1237,94.9343
2004-03-20,1302603,24.7919,26.4743,28.864,0.0034,0.2526,0.9777,2.0208,0.9928,0.9958,0.9982,80.7321,89.193,95.9908
2004-03-21,1302603,24.2179,25.6114,27.5443,0.1274,1.0976,3.8188,8.781,0.9935,0.9958,0.9983,82.4487,90.8259,95.7253
2004-03-22,1302603,24.4547,25.25,26.1941,0.3601,1.194,2.7426,9.5522,0.9951,0.9968,0.9993,89.0081,90.8953,93.1469
2004-03-23,1302603,24.1264,25.6473,28.2053,0.0076,0.3748,1.2105,2.9987,0.9952,0.9977,1.0002,84.7274,92.0738,97.171
2004-03-24,1302603,24.3262,26.4309,29.15,0.0174,0.3729,2.3944,2.9835,0.9942,0.9974,0.9993,75.3518,88.2155,97.0715
2004-03-25,1302603,24.2629,25.6217,27.5126,0.2457,0.7279,1.4298,5.8232,0.9939,0.9965,0.999,85.2883,91.5485,96.4358
2004-03-26,1302603,24.3329,25.7968,28.1644,0.4346,1.163,2.234,9.3043,0.9927,0.996,0.9986,84.9147,92.313,97.2088
2004-03-27,1302603,24.1943,24.6917,25.5655,0.6782,3.0017,8.6988,24.0135,0.994,0.9958,0.9981,89.7503,93.1322,95.6862
2004-03-28,1302603,23.7751,25.6337,28.8814,0.2473,0.7967,2.0784,6.3738,0.993,0.9962,0.999,79.2827,90.1265,97.5736
2004-03-29,1302603,23.727,26.5215,30.7733,0.0004,0.0687,0.1845,0.5494,0.9942,0.997,1.0001,69.9707,85.1121,96.3783
2004-03-30,1302603,25.1763,26.349,27.9488,0.0113,0.4823,2.2068,3.8584,0.9962,0.9988,1.0018,86.1656,89.5173,94.4859
2004-03-31,1302603,24.3802,26.5014,30.3781,0.058,0.3395,0.625,2.7158,0.9957,0.9992,1.0013,75.1822,90.1008,98.5999
2004-04-01,1302603,24.0192,27.6648,32.7171,0.0,0.1208,0.6445,0.9668,0.9941,0.9973,0.9996,64.3825,84.2821,97.8675
2004-04-02,1302603,24.5858,27.4951,30.8188,0.0004,0.1204,0.5457,0.9628,0.995,0.997,0.9993,68.524,85.9477,95.3598
2004-04-03,1302603,24.6033,27.1853,30.9043,0.0,0.1887,1.1571,1.5095,0.994,0.9968,0.9991,75.7344,86.9873,93.7873
2004-04-04,1302603,24.3053,26.2484,28.5996,0.0005,0.826,2.9307,6.6081,0.9954,0.9975,1.0003,84.0411,90.8322,95.3848
2004-04-05,1302603,25.052,27.3124,30.7274,0.0,0.6932,5.2348,5.5456,0.9954,0.9982,1.001,71.9819,86.9517,97.6871
2004-04-06,1302603,24.9109,26.7614,29.1466,0.0,0.3172,1.2505,2.5377,0.9955,0.9978,1.0004,69.4021,87.7352,97.3287
2004-04-07,1302603,23.9626,26.865,31.6691,0.0,0.0796,0.3549,0.637,0.9938,0.9966,0.9997,68.8179,86.6699,97.7186
2004-04-08,1302603,25.1479,27.843,31.5567,0.0,0.066,0.195,0.5278,0.9933,0.9967,0.999,73.383,85.3406,95.6174
2004-04-09,1302603,24.9949,27.7597,31.3882,0.0,0.3854,2.5823,3.083,0.9931,0.9965,0.9998,68.4146,84.4045,93.6541
2004-04-10,1302603,25.2811,27.4183,30.3794,0.0001,0.957,1.9449,7.6559,0.9922,0.9952,0.9973,77.354,86.3177,94.6486
2004-04-11,1302603,24.799,25.4901,26.508,0.0191,2.433,9.1164,19.4637,0.9939,0.9949,0.9967,85.6183,91.2529,94.2817
2004-04-12,1302603,23.5142,25.993,30.2793,0.0067,1.3721,8.0113,10.977,0.9936,0.996,0.998,72.1005,87.5566,96.7475
2004-04-13,1302603,24.8791,27.8461,32.2147,0.0,0.0311,0.2174,0.2487,0.9933,0.9963,0.9992,66.2013,82.7125,95.1076
2004-04-14,1302603,24.3437,26.985,30.7746,0.0002,0.5023,0.994,4.018,0.9923,0.9963,0.9987,74.0846,87.4091,96.9051
2004-04-15,1302603,24.2502,25.8559,27.2728,0.0402,1.6821,4.9837,13.4565,0.9943,0.9963,0.999,86.8398,91.7506,96.8997
2004-04-16,1302603,23.8632,26.102,29.7173,0.0483,0.2739,1.0965,2.1914,0.9954,0.9971,0.9999,78.7737,89.9189,97.6982
2004-04-17,1302603,24.397,26.9704,31.3938,0.0088,0.5734,2.1963,4.5868,0.9951,0.9977,1.0001,73.7741,87.4996,96.6011
2004-04-18,1302603,24.1362,25.4454,26.414,0.0006,0.6133,2.3257,4.9061,0.9967,0.9987,1.0012,81.3929,90.5093,96.3533
2004-04-19,1302603,23.6201,25.528,28.7918,0.0,0.3508,1.3418,2.8065,0.9954,0.998,1.0009,82.1002,91.9028,98.0757
2004-04-20,1302603,23.7907,26.7951,31.5652,0.0093,0.3132,0.9237,2.5054,0.9935,0.9968,0.9986,72.8384,88.5559,97.3105
2004-04-21,1302603,24.496,27.1638,31.289,0.0,0.3966,1.6724,3.1726,0.9936,0.9959,0.9986,68.4223,86.435,94.8144
2004-04-22,1302603,24.6769,26.4003,28.9421,0.0,1.048,3.351,8.384,0.995,0.9968,0.9995,79.9177,88.7319,93.6836
2004-04-23,1302603,23.9737,25.945,29.1717,0.0221,1.0951,1.8122,8.7604,0.9941,0.9976,0.9997,75.4547,88.8522,96.5117
2004-04-24,1302603,23.9107,26.3994,29.8846,0.0,0.1915,0.7167,1.5321,0.9942,0.9967,0.9993,74.9215,88.5251,97.1398
2004-04-25,1302603,23.531,25.2167,28.1888,0.0005,0.2523,0.6089,2.0187,0.9961,0.9985,1.0011,81.1697,90.2404,94.769
2004-04-26,1302603,24.048,26.3646,30.2592,0.0021,0.11,0.2152,0.8796,0.9961,0.9984,1.0011,67.9743,87.1084,97.345
2004-04-27,1302603,23.6446,26.8311,31.3924,0.0029,0.2506,1.6038,2.0046,0.9954,0.9985,1.0005,66.2972,85.394,95.9858
2004-04-28,1302603,24.6284,28.0712,32.6134,0.0,0.0415,0.192,0.332,0.9958,0.9983,1.0004,66.1827,83.8607,96.4871
2004-04-29,1302603,23.7303,25.5241,27.2195,0.0045,0.5437,1.1099,4.3495,0.9972,0.999,1.0014,85.6796,89.6517,96.0492
2004-04-30,1302603,23.3737,26.6954,31.7346,0.0007,0.0891,0.5962,0.7127,0.9936,0.9976,1.0007,65.2686,85.3503,97.1477
2004-05-01,1302603,24.7221,27.4799,31.1008,0.0002,0.5436,1.5846,4.3492,0.9927,0.9954,0.9975,74.8314,86.0538,93.8705
2004-05-02,1302603,24.1543,27.0988,30.8377,0.0005,0.1805,0.711,1.4442,0.993,0.9957,0.9983,69.9683,86.5401,96.4932
2004-05-03,1302603,24.6631,27.3399,31.4834,0.0849,0.3768,1.9419,3.0142,0.9945,0.9968,0.9991,71.138,86.4032,95.461
2004-05-04,1302603,24.8647,26.5433,29.9269,0.0005,0.4212,2.1842,3.37,0.9956,0.9977,0.9999,77.2666,88.9669,94.0911
2004-05-05,1302603,24.8033,26.2033,27.9868,0.0,0.8033,2.2646,6.4264,0.9961,0.9983,1.0003,78.4432,88.402,94.4238
2004-05-06,1302603,24.0517,24.7643,25.4691,0.2334,0.759,1.1071,6.0724,0.998,0.9994,1.002,89.587,92.055,93.7038
2004-05-07,1302603,23.3019,25.1224,27.5433,0.0382,0.4282,1.0645,3.4254,0.9977,1.0003,1.0022,82.7024,92.0675,98.5411
2004-05-08,1302603,24.2135,25.4092,27.1904,0.1078,0.4953,1.626,3.9622,0.9972,0.9999,1.0019,83.8542,90.275,95.5331
2004-05-09,1302603,23.5801,24.8308,26.3396,0.0417,0.673,1.3993,5.3844,0.9967,0.9996,1.0013,86.4088,92.8051,97.0614
2004-05-10,1302603,23.1559,26.2115,30.5174,0.0686,0.163,0.353,1.3042,0.9957,0.9983,1.0004,71.8748,86.7073,95.8877
2004-05-11,1302603,24.545,27.0742,30.2625,0.0127,0.5476,1.4915,4.3806,0.9953,0.998,0.9997,76.8826,87.9599,94.9115
2004-05-12,1302603,24.5628,26.4802,28.7188,0.0036,0.2066,0.5439,1.653,0.995,0.998,1.0003,78.6112,87.9895,95.2979
2004-05-13,1302603,24.8168,27.4484,31.0306,0.0001,0.2606,0.9992,2.0848,0.9945,0.9968,0.9984,71.645,85.583,96.4217
2004-05-14,1302603,24.9597,28.0392,32.8806,0.0,0.1382,0.925,1.1055,0.994,0.9964,0.9984,61.97,83.4821,96.2681
2004-05-15,1302603,24.7397,27.8365,31.5893,0.001,0.2199,1.0032,1.7588,0.993,0.9958,0.9977,70.0166,84.7786,96.1827
2004-05-16,1302603,24.8165,27.4283,30.8198,0.0,0.231,0.8421,1.8483,0.9947,0.9968,0.9991,71.8846,86.0443,96.4232
2004-05-17,1302603,24.0999,26.3786,29.6441,0.2084,0.5065,1.3452,4.0521,0.9956,0.9976,0.9997,76.4522,88.9452,94.833
2004-05-18,1302603,23.4249,25.7242,27.8942,0.0242,0.3392,1.0459,2.7134,0.9961,0.9982,1.0007,81.4863,89.8094,95.9541
2004-05-19,1302603,23.7194,26.5088,30.14,0.002,0.7851,2.5811,6.2804,0.9968,0.999,1.0012,73.4398,87.5855,97.2692
2004-05-20,1302603,24.5511,26.2282,28.1813,0.006,0.4591,1.201,3.6732,0.9984,1.0002,1.0029,84.3494,90.0195,95.8876
2004-05-21,1302603,24.1913,26.5148,29.6796,0.0486,0.4068,2.2672,3.2544,0.9972,0.9996,1.0012,72.6868,87.5458,95.5657
2004-05-22,1302603,23.4816,25.2308,27.6753,0.0,0.2995,0.6823,2.3958,0.9967,0.9997,1.0018,77.2544,88.3267,94.4805
2004-05-23,1302603,23.4022,26.0169,30.1027,0.0,0.0902,0.3311,0.7217,0.9967,0.999,1.0013,71.4405,87.5928,97.2705
2004-05-24,1302603,23.9853,27.1364,31.4395,0.0,0.0248,0.0944,0.1983,0.9958,0.9992,1.0009,70.8111,85.1493,96.9003
2004-05-25,1302603,24.9428,27.7341,31.1138,0.0,0.0541,0.1896,0.433,0.996,0.9986,1.0008,68.702,82.3168,93.0145
2004-05-26,1302603,24.265,27.7885,32.2676,0.0,0.1653,1.0776,1.3222,0.9959,0.9986,1.0005,66.6215,83.3845,95.1989
2004-05-27,1302603,24.2064,26.6786,29.7995,0.0208,0.3346,1.085,2.677,0.9966,0.9988,1.0007,72.6579,85.3065,94.8578
2004-05-28,1302603,23.7937,25.8489,28.4421,0.0486,0.5595,1.5704,4.4761,0.9973,0.9995,1.0018,76.6808,88.2201,95.9936
2004-05-29,1302603,24.0775,25.5865,28.3107,0.0884,0.5677,1.7524,4.5412,0.9979,1.0002,1.0025,76.3575,89.2511,95.8449
2004-05-30,1302603,23.0648,24.8692,26.653,0.0055,0.4308,1.4809,3.4464,0.9983,1.0007,1.0026,79.7994,89.8724,95.8223
2004-05-31,1302603,22.8112,24.2786,26.7862,0.0122,0.5705,1.4102,4.5639,0.9975,1.0009,1.0031,80.5854,90.1904,95.6083
2004-06-01,1302603,22.6304,25.7413,30.0254,0.0002,0.1068,0.3103,0.8548,0.9966,0.9993,1.0016,73.0696,87.1178,98.1884
2004-06-02,1302603,23.8265,26.2299,29.6105,0.0,0.4134,1.9546,3.3076,0.9975,0.9992,1.0015,70.6714,85.4826,97.0551
2004-06-03,1302603,23.7215,26.1211,30.0239,0.0,0.4367,2.3383,3.4937,0.9978,1.0004,1.0024,73.9614,88.0469,97.0176
2004-06-04,1302603,23.5025,25.1239,27.3484,0.0319,0.5023,0.9991,4.0184,0.9977,1.0003,1.0024,78.611,89.9763,94.9162
2004-06-05,1302603,23.0709,25.4844,28.4388,0.0069,0.267,1.305,2.1359,0.9963,0.9992,1.0012,77.0494,89.8533,97.7403
2004-06-06,1302603,23.2542,26.3782,29.936,0.014,0.4999,2.392,3.9992,0.9971,0.9992,1.0017,75.1206,86.4741,95.0384
2004-06-07,1302603,24.3586,26.3914,29.7158,0.0001,0.3123,1.4668,2.4984,0.9976,1.0003,1.0023,74.8866,86.3307,95.6793
2004-06-08,1302603,23.834,26.1156,29.5303,0.0,0.3076,1.4132,2.4607,0.9981,1.0002,1.0021,76.426,87.1897,94.7111
2004-06-09,1302603,23.0985,26.613,30.675,0.0033,0.0692,0.129,0.5533,0.9968,1.0002,1.002,68.7715,86.3617,97.9768
2004-06-10,1302603,24.5667,27.1861,30.1741,0.0009,0.609,3.704,4.8721,0.9971,0.9995,1.0016,74.8273,85.1156,95.3058
2004-06-11,1302603,24.1426,27.2092,30.9421,0.0012,0.2852,1.7642,2.282,0.9987,1.0006,1.0028,71.5138,84.6408,93.3134
2004-06-12,1302603,23.8044,27.5947,32.3396,0.0,0.0451,0.2314,0.3606,0.9994,1.0018,1.0037,60.1693,82.4445,94.7233
2004-06-13,1302603,24.8244,26.732,28.5264,0.0,0.0514,0.2233,0.4111,0.9992,1.0016,1.003,73.9583,85.3919,94.3643
2004-06-14,1302603,23.4833,25.0399,27.5451,0.0236,0.1751,0.5917,1.4006,0.9984,1.0016,1.0034,72.3114,85.9789,95.1983
2004-06-15,1302603,23.9939,25.9316,29.2559,0.003,0.053,0.1504,0.4241,0.9986,1.0014,1.0037,69.0549,84.033,94.8024
2004-06-16,1302603,24.1739,25.5719,27.843,0.0014,0.3098,1.0299,2.4786,0.9983,1.0006,1.0023,83.0898,89.0983,95.6042
2004-06-17,1302603,23.5089,25.7309,29.3979,0.0522,0.7766,1.6446,6.2124,0.998,1.0005,1.0022,77.4935,88.4663,94.5904
2004-06-18,1302603,24.3206,26.6976,30.4629,0.0033,0.2198,0.8361,1.7581,0.9988,1.0008,1.0029,71.6491,87.1667,95.0025
2004-06-19,1302603,23.7999,26.4242,30.1384,0.0,0.709,2.0656,5.6717,0.9993,1.0013,1.0033,74.8268,87.9306,95.0351
2004-06-20,1302603,23.714,25.9447,29.4362,0.0,0.5759,2.0534,4.607,0.9979,1.0006,1.0022,78.0821,88.9949,96.7507
2004-06-21,1302603,24.15,27.0713,31.1529,0.0013,0.0649,0.1411,0.5188,0.9966,1.0002,1.0016,61.9309,83.7603,96.8811
2004-06-22,1302603,24.0686,27.0699,30.6998,0.0208,0.8816,2.8442,7.0526,0.9977,1.0002,1.0026,74.1784,85.9082,94.7722
2004-06-23,1302603,24.005,26.851,30.6919,0.0133,0.1096,0.2879,0.8771,0.998,1.0007,1.0027,72.0119,86.3414,96.6844
2004-06-24,1302603,23.4012,26.8665,32.1986,0.003,0.057,0.1869,0.456,0.9959,0.9997,1.0017,62.0813,84.6636,95.7557
2004-06-25,1302603,24.4388,27.2173,30.775,0.0019,0.093,0.2037,0.744,0.9956,0.9984,1.0002,64.7634,83.1057,94.5059
2004-06-26,1302603,24.1657,26.9827,30.7003,0.0,0.0757,0.4402,0.6057,0.996,0.9987,1.0007,66.8429,84.9291,95.7501
2004-06-27,1302603,24.2945,26.9654,30.2687,0.0,0.1323,0.3779,1.0585,0.9969,0.999,1.0012,70.1927,85.7078,94.1904
2004-06-28,1302603,24.23,27.1236,31.1524,0.0,0.1682,0.9354,1.3454,0.9969,0.9993,1.0015,67.8888,85.4281,95.5608
2004-06-29,1302603,24.2844,26.6509,30.2645,0.0122,0.3451,1.0477,2.7609,0.9964,0.9988,1.0004,76.6393,87.4178,94.8598
2004-06-30,1302603,23.6072,26.6944,30.2687,0.0344,0.4103,1.1532,3.2827,0.9969,0.9991,1.001,73.4907,86.277,95.2214
2004-07-01,1302603,23.0778,26.5418,30.9355,0.0,0.0672,0.1545,0.5372,0.9963,0.9995,1.0018,68.5548,86.0306,98.1219
2004-07-02,1302603,24.7262,26.0118,28.5205,0.0037,0.4252,1.3544,3.4016,0.9958,0.9984,1.0006,77.7402,87.1739,93.9247
2004-07-03,1302603,23.6052,26.0735,30.5927,0.0366,0.1811,0.2911,1.4488,0.9957,0.9986,1.001,69.1317,85.8328,94.6924
2004-07-04,1302603,23.4803,26.7281,30.9052,0.0096,0.183,0.7632,1.4638,0.9959,0.9987,1.0006,69.4182,86.0936,95.0477
2004-07-05,1302603,24.5105,26.9355,31.2545,0.013,0.1068,0.3604,0.8546,0.9968,0.9991,1.0017,65.734,84.043,92.935
