date,geocodigo,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressao_min,pressao_med,pressao_max,umid_min,umid_med,umid_max
2017-01-01,1302603,23.6111,25.3502,27.7248,0.1231,0.5659,1.3036,4.5273,0.996,0.9983,1.0013,79.6839,90.0431,99.0368
2017-01-02,1302603,24.0199,26.1471,29.4771,0.0,0.2304,1.6464,1.8431,0.9945,0.9979,1.0004,72.0835,87.2796,97.393
2017-01-03,1302603,23.1482,25.8223,29.4092,0.014,0.9063,3.2519,7.2501,0.9935,0.9974,0.9997,67.4282,84.7726,93.5927
2017-01-04,1302603,24.472,26.436,28.7671,0.0,0.2244,0.5448,1.795,0.9929,0.9965,0.9996,73.6756,84.6681,93.5752
2017-01-05,1302603,24.0013,26.6296,30.2719,0.0022,0.3966,1.6309,3.1725,0.9935,0.9962,0.999,67.6898,83.8311,93.744
2017-01-06,1302603,24.2781,27.3963,32.0185,0.0045,0.2539,0.5767,2.0315,0.9929,0.9962,0.9985,64.7347,83.4112,94.4695
2017-01-07,1302603,24.4222,27.3853,30.0686,0.0012,0.8388,2.5245,6.7106,0.9956,0.9976,1.0002,72.4962,84.726,97.0983
2017-01-08,1302603,24.7001,26.2436,29.1047,0.0014,1.2999,4.9126,10.3992,0.9963,0.9981,1.0006,77.6949,87.0804,92.6662
2017-01-09,1302603,23.8587,26.6111,30.5959,0.0263,0.3359,0.8507,2.6869,0.9939,0.9977,0.9999,69.2662,85.0086,95.0236
2017-01-10,1302603,24.3884,27.0849,30.7404,0.0007,0.075,0.3315,0.6004,0.9927,0.9958,0.998,66.5867,83.2968,94.8917
2017-01-11,1302603,24.8887,26.5599,29.2889,0.0005,0.5236,2.6451,4.1891,0.9932,0.9959,0.998,70.8677,85.0886,94.608
2017-01-12,1302603,24.2866,25.756,28.9929,0.0273,0.705,2.8314,5.6397,0.9951,0.997,0.9996,73.7432,87.0564,93.3478
2017-01-13,1302603,23.547,24.5211,25.1181,0.0918,0.4667,1.069,3.7332,0.996,0.9982,1.001,85.6609,90.8471,93.177
2017-01-14,1302603,23.1003,25.3173,28.9289,0.0023,0.2165,1.0007,1.7323,0.9938,0.9972,0.9994,75.4905,88.7855,98.0962
2017-01-15,1302603,23.7914,26.8468,31.1223,0.0,0.1136,0.7036,0.9087,0.9934,0.996,0.9982,66.2496,84.5417,97.0544
2017-01-16,1302603,24.6959,26.9444,29.4645,0.0,0.2915,1.8813,2.3322,0.993,0.9953,0.9982,71.321,83.3203,92.7032
2017-01-17,1302603,23.6024,24.8954,26.1089,0.0096,1.1788,4.0548,9.4307,0.9954,0.9969,0.9993,84.8529,89.2074,92.9888
2017-01-18,1302603,22.3597,24.7454,28.551,0.0,0.6538,3.0591,5.2304,0.9949,0.9975,1.0004,67.0215,84.2552,95.2975
2017-01-19,1302603,23.9145,26.7273,30.6455,0.0,0.2719,1.2704,2.1754,0.9929,0.9966,0.9984,68.0848,83.2696,95.2765
2017-01-20,1302603,24.8786,27.1625,30.0838,0.0,0.2395,1.7573,1.916,0.9941,0.9967,0.9989,65.2985,80.7672,90.0401
2017-01-21,1302603,23.9255,26.2864,28.7998,0.0006,0.9212,4.2354,7.3698,0.9942,0.9974,0.9994,77.4932,87.5366,95.7103
2017-01-22,1302603,23.8893,25.1756,26.4871,0.0015,1.0896,2.54,8.7164,0.9967,0.9981,1.0006,85.6232,89.5391,92.918
2017-01-23,1302603,22.7821,25.5719,30.0171,0.0068,0.6431,1.7136,5.1451,0.9952,0.9986,1.0008,69.3194,84.2496,95.6886
2017-01-24,1302603,24.3551,27.0522,31.3011,0.0,0.0385,0.1682,0.3079,0.9945,0.998,1.0001,67.2986,83.4948,92.4096
2017-01-25,1302603,24.9256,28.2797,31.8993,0.0,0.0918,0.4917,0.7342,0.9937,0.9979,1.0006,61.4171,78.3109,91.9427
2017-01-26,1302603,25.264,27.335,29.9479,0.0,0.349,1.5212,2.7919,0.9973,0.9986,1.0006,69.4029,82.1486,93.092
2017-01-27,1302603,24.5429,25.9693,27.9565,0.0002,0.7907,3.2934,6.3254,0.9953,0.9987,1.0007,75.0964,87.2503,93.0672
2017-01-28,1302603,24.0397,25.3789,27.4087,0.0958,1.1371,5.2969,9.097,0.9962,0.9991,1.0018,80.721,89.1692,95.6886
2017-01-29,1302603,23.9566,25.1407,26.6589,0.0086,1.7125,8.2395,13.7,0.9975,0.9989,1.0009,86.8256,90.3633,95.0708
2017-01-30,1302603,23.8954,25.9939,30.16,0.0378,0.6125,1.8754,4.9,0.9956,0.9988,1.0011,73.2796,87.8816,95.2721
2017-01-31,1302603,23.6804,25.3291,26.842,0.0114,0.6644,2.0661,5.3149,0.9957,0.9988,1.0012,84.9401,90.4432,95.868
2017-02-01,1302603,23.3128,25.2511,27.1207,0.0254,1.0128,2.9559,8.1027,0.9959,0.9984,1.001,81.7283,89.7931,95.5049
2017-02-02,1302603,23.572,25.6884,28.4647,0.0435,0.3918,1.2556,3.1342,0.9942,0.9973,0.9994,75.8803,88.1374,95.0588
2017-02-03,1302603,24.5345,25.4164,26.9744,0.035,0.3094,1.2155,2.475,0.9938,0.9974,0.9999,76.0571,88.3396,94.5637
2017-02-04,1302603,24.2412,26.1296,29.2881,0.0212,0.7887,2.5148,6.3094,0.994,0.9974,1.0001,77.4802,87.1445,93.5772
2017-02-05,1302603,24.2234,25.7305,26.8817,0.0104,0.4906,1.9512,3.9251,0.9946,0.9973,1.0002,81.6598,89.4048,95.188
2017-02-06,1302603,23.8481,26.1466,30.2081,0.0018,0.1208,0.8026,0.9662,0.9943,0.997,0.9994,66.9424,85.8622,97.8592
2017-02-07,1302603,24.2094,26.7145,31.213,0.0764,0.3952,1.1207,3.1614,0.9935,0.9965,0.999,66.6567,85.2013,94.1425
2017-02-08,1302603,24.068,25.6032,28.0756,0.113,0.6244,1.8061,4.9953,0.9948,0.9967,0.999,79.065,88.5693,94.7102
2017-02-09,1302603,23.359,24.7341,26.3051,0.0719,0.8496,1.7101,6.7964,0.9958,0.9982,1.0009,86.9639,91.2689,95.5893
2017-02-10,1302603,24.0669,26.3076,29.4002,0.1052,0.307,0.5541,2.4557,0.9953,0.9977,1.0002,69.6346,86.4214,96.7111
2017-02-11,1302603,24.6677,27.0142,29.8419,0.0,0.0262,0.1532,0.2093,0.9937,0.9964,0.9985,66.0572,82.1604,96.2449
2017-02-12,1302603,25.4562,27.5589,30.6451,0.0,0.0374,0.1869,0.299,0.9931,0.9959,0.9978,63.3151,80.0561,94.2215
2017-02-13,1302603,24.8921,28.0034,31.9671,0.0,0.1609,0.9268,1.287,0.9917,0.9948,0.9968,59.0605,78.7897,93.1104
2017-02-14,1302603,25.996,27.8111,30.4891,0.0,0.1368,0.4394,1.0946,0.9933,0.9953,0.9979,67.2737,80.8469,92.7803
2017-02-15,1302603,24.5946,25.5619,26.5126,0.0341,0.5569,1.4793,4.4553,0.9966,0.9985,1.0012,82.8075,90.162,96.4513
2017-02-16,1302603,23.4456,24.725,26.2685,0.0016,0.6066,1.2653,4.8526,0.998,1.0006,1.0025,85.2514,90.8093,95.1446
2017-02-17,1302603,23.7271,25.0854,27.6453,0.0001,0.1097,0.3017,0.8775,0.9964,0.9993,1.0014,78.6255,88.1064,93.3654
2017-02-18,1302603,23.7414,26.9494,30.8862,0.0,0.0544,0.1757,0.4353,0.9957,0.998,1.0004,63.9976,82.3298,94.8191
2017-02-19,1302603,25.0845,27.4065,29.6137,0.0,0.1176,0.6312,0.9411,0.995,0.9982,1.0003,70.2308,84.4941,96.2213
2017-02-20,1302603,24.3994,26.6277,29.5332,0.0064,0.9265,6.535,7.4117,0.9954,0.9977,0.9996,77.2456,87.9989,96.9106
2017-02-21,1302603,24.1697,24.9385,25.6902,0.0,0.4256,1.3845,3.4047,0.9953,0.9977,1.0002,88.9191,91.8234,95.4993
2017-02-22,1302603,23.5013,25.9523,30.0833,0.0006,0.2655,0.9317,2.1241,0.9936,0.9969,0.9993,64.7234,84.8776,95.3557
2017-02-23,1302603,24.6519,26.9167,29.8093,0.0138,0.209,0.513,1.672,0.9923,0.9964,0.9994,71.1147,82.9381,94.6017
2017-02-24,1302603,24.3348,25.9503,27.4167,0.0002,0.4463,1.8691,3.5705,0.9946,0.9969,0.9996,81.1158,87.2343,95.6534
2017-02-25,1302603,23.5055,24.3781,25.7961,0.0007,0.3341,1.5945,2.6726,0.9953,0.9984,1.0015,84.1011,91.3091,96.1097
2017-02-26,1302603,23.14,25.7712,29.5491,0.0041,0.1897,0.5998,1.5179,0.9945,0.9972,0.9994,73.8464,87.2589,96.6729
2017-02-27,1302603,24.2047,25.6249,26.96,0.0006,0.9253,2.729,7.4026,0.995,0.9977,1.0002,83.5824,89.8417,93.3412
2017-02-28,1302603,23.7237,25.9592,30.0787,0.004,0.1927,0.5153,1.5413,0.9938,0.9976,1.0,72.495,87.7459,96.6638
2017-03-01,1302603,24.0927,26.7219,30.9613,0.0151,0.1133,0.3799,0.906,0.9924,0.9963,0.9988,67.9741,84.9254,94.8931
2017-03-02,1302603,24.7967,27.347,30.0188,0.0,0.2226,1.2174,1.7811,0.9927,0.9957,0.998,68.7901,82.7752,95.1539
2017-03-03,1302603,24.803,26.7178,28.3541,0.0029,1.5166,7.7545,12.1327,0.9938,0.9969,0.9996,80.7707,87.291,96.2241
2017-03-04,1302603,24.2874,27.026,30.8543,0.0,0.9623,3.3064,7.6982,0.9928,0.9967,0.9994,67.4496,84.8232,95.5551
2017-03-05,1302603,24.6151,26.8801,29.4545,0.0091,0.8834,1.945,7.0671,0.9927,0.9955,0.9986,77.9608,86.5906,93.8497
2017-03-06,1302603,24.7377,25.4247,26.1051,0.0262,0.9995,3.3932,7.9961,0.9943,0.9961,0.9985,84.9548,89.7797,95.4625
2017-03-07,1302603,24.137,25.4952,27.6102,0.008,0.3329,1.1288,2.6633,0.9945,0.9971,0.9997,83.7444,90.0847,94.2825
2017-03-08,1302603,23.114,25.4693,26.9836,0.0017,0.2492,1.599,1.9933,0.9954,0.9975,0.9997,80.6842,89.5098,96.616
2017-03-09,1302603,24.011,26.1246,28.9524,0.0154,0.7891,2.993,6.3131,0.994,0.9974,0.9999,78.8387,88.6908,94.8727
2017-03-10,1302603,23.5007,25.8466,28.7299,0.0046,0.7435,4.9754,5.9482,0.9943,0.997,0.9992,75.5007,88.4381,97.3588
2017-03-11,1302603,23.8162,24.7407,25.6031,0.0042,0.1233,0.3669,0.9861,0.9949,0.9976,1.0003,83.0099,89.9551,94.9091
2017-03-12,1302603,23.4052,25.5971,30.4425,0.072,0.6709,3.089,5.3674,0.9937,0.9972,0.9997,69.0617,87.3057,94.7473
2017-03-13,1302603,24.0925,25.6479,27.3382,0.1516,1.8449,3.2568,14.7589,0.9948,0.9975,1.0,85.9361,90.2749,93.1737
2017-03-14,1302603,24.495,25.8183,27.9572,0.0808,0.2595,0.626,2.0757,0.9955,0.9976,1.0001,79.6403,89.0078,95.0755
2017-03-15,1302603,23.8051,25.7519,28.6629,0.0,0.1216,0.4314,0.9729,0.9948,0.9977,1.0001,75.0277,89.5309,98.577
2017-03-16,1302603,24.3221,25.228,26.1289,0.0278,0.9063,4.3521,7.2506,0.9958,0.9979,1.0007,85.818,91.7365,96.481
2017-03-17,1302603,23.6546,25.6471,28.8263,0.2143,0.7227,1.4925,5.7814,0.9948,0.9976,0.9998,79.4583,87.2396,93.6677
2017-03-18,1302603,24.0953,26.1492,29.6823,0.0013,0.2528,0.7953,2.0223,0.994,0.9972,0.9995,74.2228,87.8022,97.4656
2017-03-19,1302603,23.474,24.5918,25.9059,0.2464,3.5396,10.9416,28.3171,0.9975,0.9988,1.001,91.3702,93.7679,95.893
2017-03-20,1302603,23.4657,24.6288,26.5423,0.1228,0.618,1.9517,4.9442,0.9978,0.9999,1.0024,83.948,91.689,96.6187
2017-03-21,1302603,23.4631,25.3564,28.1743,0.0025,1.1461,3.3679,9.1687,0.9967,0.9999,1.0027,81.1157,90.1616,98.1998
2017-03-22,1302603,24.2836,27.0187,30.7635,0.0016,0.1184,0.4374,0.9468,0.995,0.9991,1.0013,68.046,85.2446,96.3977
2017-03-23,1302603,24.5263,28.0293,32.623,0.0,0.1363,0.3456,1.0901,0.9936,0.9972,0.9994,60.6376,81.3854,95.4561
2017-03-24,1302603,24.8677,27.0332,29.35,0.0012,0.7132,1.8875,5.7054,0.995,0.9971,0.9995,79.1331,86.9076,94.6301
2017-03-25,1302603,23.0376,25.3813,26.8206,0.0004,0.7234,1.9232,5.7872,0.9955,0.998,1.0013,85.1308,90.718,97.576
2017-03-26,1302603,23.6502,26.5792,30.3841,0.0,0.0745,0.2725,0.5964,0.9935,0.9973,1.0001,69.0137,85.8661,96.8951
2017-03-27,1302603,24.9164,27.6738,30.8857,0.0,0.1142,0.6515,0.9137,0.9942,0.9974,1.0002,67.1258,82.8464,94.2315
2017-03-28,1302603,24.8891,27.9828,31.5399,0.0,0.0696,0.3024,0.5566,0.9935,0.9969,1.0001,63.5191,80.847,95.3521
2017-03-29,1302603,24.6448,25.9933,28.2633,0.0509,1.0947,2.2359,8.7575,0.9946,0.9979,1.0005,83.5221,90.2326,96.337
2017-03-30,1302603,24.0894,26.5477,29.7603,0.0,0.3462,2.2496,2.7695,0.9931,0.9967,0.9996,75.0297,87.9273,96.7358
2017-03-31,1302603,24.7868,27.5158,31.0052,0.0009,0.3521,1.257,2.8167,0.9952,0.9974,1.0002,68.7881,86.0789,94.5391
2017-04-01,1302603,25.1766,25.7587,27.3086,0.0,1.7744,9.5813,14.195,0.9968,0.9987,1.0013,86.6151,91.723,95.5756
2017-04-02,1302603,23.9745,25.9548,28.8402,0.0725,1.015,3.8931,8.1196,0.9953,0.9984,1.0006,77.1291,89.2392,97.6525
2017-04-03,1302603,24.0777,26.7035,29.9995,0.0,0.2644,1.1634,2.1152,0.9941,0.997,0.9992,68.6244,84.8384,96.979
2017-04-04,1302603,24.6343,27.5164,31.8341,0.0,0.0168,0.0415,0.1344,0.9947,0.9968,0.999,59.6618,83.4258,97.9903
2017-04-05,1302603,23.349,25.5289,28.0374,0.0,0.1885,0.5473,1.5077,0.9966,0.9984,1.0011,77.3884,87.7074,93.7103
2017-04-06,1302603,24.1933,25.9811,27.8978,0.0022,0.3656,1.2173,2.9252,0.9959,0.9991,1.0014,79.586,88.1609,94.4391
2017-04-07,1302603,23.9427,26.3988,30.3345,0.0535,0.2279,0.4623,1.823,0.9942,0.9977,1.0,72.9401,87.433,97.266
2017-04-08,1302603,24.3814,25.7652,27.3958,0.0003,0.3098,1.0608,2.4787,0.9936,0.9969,0.9994,79.9364,87.549,96.0499
2017-04-09,1302603,23.9278,26.3449,29.6006,0.0014,0.2418,0.8104,1.9343,0.9933,0.9965,0.9989,70.0808,85.5653,96.2795
2017-04-10,1302603,23.5391,25.9958,28.7423,0.0014,0.834,2.512,6.6717,0.9946,0.9968,0.9992,74.485,86.3629,92.4538
2017-04-11,1302603,24.7736,26.7384,29.9792,0.0099,0.2777,1.3751,2.2213,0.9944,0.997,0.9992,70.1529,85.0086,93.484
2017-04-12,1302603,24.7684,26.8503,29.0373,0.0003,0.4996,3.4696,3.9967,0.9942,0.9972,0.9996,78.9578,87.8162,95.993
2017-04-13,1302603,24.5229,27.0267,30.4392,0.0002,0.7326,3.7975,5.8605,0.9946,0.9971,0.999,72.147,85.8244,96.0908
2017-04-14,1302603,24.5662,25.8827,27.0259,0.1049,1.2913,4.9696,10.3305,0.9946,0.9973,0.9996,84.6694,89.5306,95.41
2017-04-15,1302603,24.6052,26.4864,29.0024,0.0108,0.8651,3.5116,6.921,0.9956,0.9977,1.0004,75.3891,89.0252,95.3945
2017-04-16,1302603,24.3579,25.1769,26.5049,0.002,1.0876,1.7579,8.7006,0.9947,0.9984,1.0009,87.0554,91.6133,96.1137
2017-04-17,1302603,24.1364,25.8829,29.0966,0.0443,0.388,1.1116,3.1038,0.9956,0.998,1.0003,74.6409,88.4543,96.8588
2017-04-18,1302603,24.1647,25.8773,27.9618,0.0598,0.4765,1.4912,3.8124,0.9963,0.9984,1.0008,80.9948,89.4649,95.5025
2017-04-19,1302603,24.0102,26.2395,29.4999,0.0,0.3714,2.6997,2.9712,0.9947,0.9977,0.9999,77.3334,89.5066,98.1123
2017-04-20,1302603,24.6354,27.4476,31.2271,0.0,0.0493,0.2327,0.3942,0.9935,0.997,0.9995,64.2193,83.9929,95.7046
2017-04-21,1302603,24.2862,27.1616,31.0243,0.0,0.3495,0.9214,2.7958,0.9955,0.9973,1.0002,68.3085,86.1339,96.569
2017-04-22,1302603,25.2107,27.3442,30.7247,0.0,0.452,3.1495,3.616,0.9959,0.9978,1.0,72.6773,86.6545,96.609
2017-04-23,1302603,24.817,26.5559,29.0307,0.0,0.1188,0.3303,0.9504,0.9952,0.999,1.0016,72.746,85.8049,94.0609
2017-04-24,1302603,24.4953,27.3192,30.8802,0.0,0.1458,0.7409,1.1666,0.9944,0.9976,1.0003,65.6017,85.8112,98.5354
2017-04-25,1302603,25.0558,26.8138,28.3161,0.003,0.3055,1.0551,2.4441,0.9947,0.9966,0.9996,82.4297,87.4104,93.875
2017-04-26,1302603,24.0668,27.2568,32.1483,0.0,0.0812,0.3002,0.6493,0.994,0.9966,0.9988,64.2829,85.0385,98.0072
2017-04-27,1302603,24.9185,28.1085,32.3542,0.0,0.1891,1.0286,1.5127,0.9942,0.9964,0.9986,63.8346,82.928,94.7746
2017-04-28,1302603,24.1337,26.2985,27.8207,0.0794,0.5535,1.673,4.4276,0.9973,0.9988,1.0013,81.2526,88.0816,95.1166
2017-04-29,1302603,24.0902,25.4294,26.7371,0.0001,0.4168,1.3893,3.3348,0.9977,0.9993,1.0017,84.5132,89.1745,94.5318
2017-04-30,1302603,23.8654,25.836,28.9699,0.0,0.2671,1.5451,2.1369,0.997,0.9995,1.0015,72.6919,88.217,97.2557
2017-05-01,1302603,24.2981,26.926,30.4626,0.0019,0.0352,0.0936,0.2812,0.9952,0.9988,1.0009,65.5237,84.3058,95.9024
2017-05-02,1302603,24.8405,26.4143,27.9055,0.0017,0.5198,1.4645,4.1581,0.9966,0.9982,0.9999,80.5248,88.159,93.556
2017-05-03,1302603,23.6274,26.4651,30.7273,0.0267,0.3197,1.539,2.5574,0.9962,0.9984,1.0004,68.4847,85.6042,95.4634
2017-05-04,1302603,25.3452,27.3089,30.0791,0.0002,0.3201,1.1145,2.5608,0.994,0.9973,0.9998,75.3333,85.5685,94.4033
2017-05-05,1302603,24.2698,26.8633,30.6969,0.0031,0.4112,2.0066,3.2896,0.9955,0.9974,0.9989,71.9449,85.3048,93.5302
2017-05-06,1302603,23.9486,26.7572,30.4328,0.0,0.128,0.8575,1.0244,0.9941,0.9974,0.9996,68.309,84.7326,94.726
2017-05-07,1302603,24.9887,26.7899,28.6296,0.0048,0.9669,4.6471,7.735,0.9948,0.9968,0.9985,78.0214,86.7309,95.3513
2017-05-08,1302603,24.7633,27.2076,30.7391,0.2098,0.6669,1.0839,5.335,0.9936,0.9964,0.9985,69.3152,87.0969,96.9688
2017-05-09,1302603,24.4081,26.957,30.7705,0.0,0.6095,3.4731,4.8762,0.9943,0.9968,0.9996,68.6996,86.0457,94.0424
2017-05-10,1302603,24.819,27.5427,31.2498,0.0,0.0877,0.3282,0.7017,0.9945,0.9976,1.0003,64.6259,83.7121,94.5018
2017-05-11,1302603,25.0211,27.1421,29.5451,0.0084,0.3497,1.06,2.7976,0.9945,0.9979,1.0002,71.9775,85.4652,93.6554
2017-05-12,1302603,24.6562,27.2984,30.3998,0.0,0.1254,0.394,1.0033,0.9961,0.9976,1.0002,73.2157,84.9055,94.2522
2017-05-13,1302603,24.6306,25.9463,28.1031,0.0,0.9671,5.012,7.7369,0.9968,0.9983,1.0003,79.3815,88.7699,95.3281
2017-05-14,1302603,24.5596,27.2531,31.0948,0.0014,0.0565,0.1541,0.4517,0.9945,0.9984,1.0002,68.4536,85.5862,95.7101
2017-05-15,1302603,24.9774,28.547,33.0169,0.0002,0.1726,0.5456,1.3806,0.9944,0.9976,0.9996,59.1952,80.7431,95.9585
2017-05-16,1302603,25.4256,27.8915,30.2537,0.0168,0.4834,1.3673,3.8676,0.9964,0.9982,1.0005,71.7305,83.1895,93.8248
2017-05-17,1302603,24.568,27.5335,31.4867,0.0,0.1619,1.0302,1.2955,0.995,0.9981,0.9999,65.9156,84.5215,94.111
2017-05-18,1302603,24.6785,27.835,31.175,0.0,0.0702,0.2473,0.5619,0.9932,0.9969,0.9987,68.2306,82.2741,91.5376
2017-05-19,1302603,25.69,28.3065,31.2252,0.0002,0.2784,1.836,2.2275,0.9927,0.9955,0.9978,66.9916,82.3817,95.688
2017-05-20,1302603,25.2337,27.7255,30.9754,0.0,0.1695,1.0621,1.3561,0.9927,0.9951,0.9972,68.5539,83.6608,95.1973
2017-05-21,1302603,25.1198,27.7426,30.9307,0.0002,0.7178,4.8132,5.7423,0.9932,0.9962,0.9984,67.3662,83.4122,94.1022
2017-05-22,1302603,25.1204,27.807,31.6412,0.0019,0.0899,0.1964,0.7194,0.9946,0.9969,0.9992,68.9643,83.4102,94.2275
2017-05-23,1302603,24.6989,27.3559,30.6464,0.0012,0.3808,1.3582,3.0461,0.9962,0.9985,1.0006,69.1344,83.9011,94.2669
2017-05-24,1302603,25.0115,27.8345,31.7148,0.0002,0.046,0.0857,0.3679,0.9968,0.999,1.0012,62.9928,82.296,97.3506
2017-05-25,1302603,25.3515,28.6296,32.2852,0.0002,0.1215,0.8436,0.9723,0.9964,0.9993,1.0012,62.9279,80.9835,95.2106
2017-05-26,1302603,25.7678,28.8246,32.5268,0.0,0.0135,0.0912,0.1076,0.9967,0.9985,1.0006,56.6466,76.4584,90.9129
2017-05-27,1302603,25.4882,28.642,31.7014,0.0,0.0227,0.0958,0.182,0.9963,0.9995,1.0014,60.8814,78.6115,94.3241
2017-05-28,1302603,25.5908,28.5557,32.3723,0.0,0.0255,0.1025,0.2043,0.9966,0.9996,1.0015,63.4446,81.4,95.1601
2017-05-29,1302603,25.3447,28.4575,32.1043,0.0002,0.1759,0.7602,1.4072,0.9976,0.9996,1.0014,64.7757,82.6973,95.6899
2017-05-30,1302603,25.1156,27.4659,30.2747,0.0017,0.567,1.0789,4.5357,0.9973,0.9997,1.002,74.2073,84.4426,92.5939
2017-05-31,1302603,23.8586,26.2164,28.1134,0.0027,0.8184,2.2645,6.5473,0.9973,1.0002,1.002,78.579,87.8228,94.772
2017-06-01,1302603,24.6384,27.3233,30.8874,0.0038,0.1012,0.2673,0.8097,0.9966,0.9998,1.002,67.8182,83.5486,92.6327
2017-06-02,1302603,24.9232,26.6989,28.8026,0.0464,0.6102,1.1,4.8815,0.9981,0.9999,1.0018,78.7586,86.614,92.0764
2017-06-03,1302603,24.3109,26.3416,30.1333,0.0008,0.0854,0.2076,0.6832,0.9969,0.9995,1.0013,70.405,86.1853,95.8897
2017-06-04,1302603,24.5979,27.2897,31.2708,0.0,0.016,0.0424,0.1281,0.996,0.9987,1.0005,66.6335,84.0683,95.8605
2017-06-05,1302603,25.585,27.6711,30.0013,0.0002,0.6517,3.6401,5.2134,0.9956,0.9977,0.9994,74.0099,83.4264,94.3734
2017-06-06,1302603,25.0806,27.4519,30.7735,0.0,0.2863,1.6832,2.2905,0.9949,0.9974,0.9994,71.1252,86.6371,96.6711
2017-06-07,1302603,25.2186,27.7704,30.6333,0.0391,0.4217,1.668,3.3735,0.9942,0.9971,0.9989,69.3974,83.6367,93.1964
2017-06-08,1302603,24.6535,27.0112,29.2599,0.0061,0.1465,0.3177,1.1717,0.9957,0.9974,0.9992,71.4026,85.686,95.1425
2017-06-09,1302603,24.4251,27.8002,32.1396,0.0003,0.0288,0.1351,0.2303,0.9968,0.9986,1.0007,60.4908,82.7134,94.4289
2017-06-10,1302603,24.9262,28.4952,31.9178,0.0,0.0604,0.1925,0.4836,0.9967,0.9994,1.0013,60.6408,78.899,92.0705
2017-06-11,1302603,25.2561,28.3047,31.7563,0.0,0.0661,0.1184,0.5289,0.996,0.9988,1.0005,64.8634,81.338,94.1037
2017-06-12,1302603,24.5409,27.7105,30.7746,0.0001,0.4895,1.3527,3.9161,0.9961,0.9983,0.9999,71.8487,84.334,93.9315
2017-06-13,1302603,24.6929,26.5762,29.1868,0.0018,0.7887,4.5065,6.3097,0.9966,0.9984,1.0002,72.7099,86.045,94.6821
2017-06-14,1302603,24.2614,27.0711,30.5476,0.0001,0.5202,2.1681,4.1617,0.9978,0.9993,1.0011,74.6796,87.5146,96.1882
2017-06-15,1302603,24.0595,27.5112,31.4496,0.0,0.0172,0.0701,0.1376,0.9969,0.9996,1.0012,64.9148,84.5558,98.4067
2017-06-16,1302603,25.1715,28.3634,31.7127,0.0042,0.0394,0.2024,0.3156,0.9963,0.999,1.0004,64.0919,80.9865,96.0981
2017-06-17,1302603,24.5664,27.0676,29.9384,0.0,0.3096,1.7451,2.4766,0.996,0.9981,0.9997,72.0494,84.722,93.5825
2017-06-18,1302603,24.4539,27.2344,30.8839,0.0,0.0566,0.275,0.4528,0.9954,0.9979,0.9994,69.7199,84.5423,94.8562
2017-06-19,1302603,25.232,28.2571,32.4052,0.0,0.0642,0.4436,0.5136,0.9955,0.9979,0.9997,60.8955,81.3736,93.7769
2017-06-20,1302603,25.352,28.5711,32.2981,0.0,0.007,0.0455,0.0557,0.9958,0.9983,1.0001,61.7817,79.477,93.7834
2017-06-21,1302603,25.7857,27.6486,29.7325,0.0,0.2569,1.0644,2.0556,0.9968,0.9986,1.0009,68.6428,83.0908,91.33
2017-06-22,1302603,23.0755,25.5818,27.1156,0.0041,0.4912,1.364,3.9293,0.9966,0.9986,1.0003,84.7144,90.5312,95.4691
2017-06-23,1302603,24.3181,25.8033,27.692,0.0,0.3308,1.5455,2.6461,0.9964,0.9985,1.0003,76.7513,87.9882,96.0867
2017-06-24,1302603,24.3161,27.0261,31.1152,0.0024,0.0711,0.2125,0.5685,0.9969,0.9991,1.0012,66.5622,84.9372,95.7876
2017-06-25,1302603,24.6937,27.4403,30.834,0.0003,0.139,0.6091,1.112,0.9965,0.9997,1.0016,71.1854,84.5283,95.5844
2017-06-26,1302603,25.2663,28.0028,31.5514,0.0,0.0164,0.0874,0.131,0.996,0.9984,1.0001,63.9929,81.6529,93.9056
2017-06-27,1302603,24.8955,27.8805,31.3959,0.0,0.0128,0.0656,0.1023,0.9956,0.9978,0.9995,67.5291,81.9582,93.281
2017-06-28,1302603,25.214,28.3137,32.1642,0.0,0.0155,0.0744,0.1237,0.9967,0.9989,1.0008,57.2855,77.5443,92.1869
2017-06-29,1302603,25.1994,27.9414,31.1719,0.0,0.0065,0.0231,0.0517,0.9974,0.999,1.0005,64.7413,77.3242,89.2553
2017-06-30,1302603,24.8347,26.9445,29.8929,0.0,0.0514,0.2471,0.4109,0.9978,0.9998,1.0018,72.7604,84.9831,92.9011
2017-07-01,1302603,23.5396,25.8806,28.6069,0.0108,0.5942,1.4842,4.7533,0.9999,1.0016,1.0039,83.2233,89.6069,94.5044
2017-07-02,1302603,23.3304,26.4336,29.6477,0.0001,0.1603,0.7965,1.2824,0.9992,1.0016,1.0034,74.6008,87.1131,94.7662
2017-07-03,1302603,24.447,26.572,29.322,0.0001,0.27,1.5891,2.1604,0.9984,1.0007,1.0023,75.8983,86.0687,97.1972
2017-07-04,1302603,24.1986,25.7007,27.9079,0.0011,0.7984,3.1441,6.3872,0.9986,1.0007,1.0026,74.9717,87.4846,95.2951
2017-07-05,1302603,23.9108,26.3446,29.6637,0.0,0.2209,1.0452,1.7674,0.9983,1.0004,1.0024,69.4188,84.5276,94.2422
2017-07-06,1302603,24.2508,27.2459,31.0696,0.0,0.0146,0.0555,0.1168,0.9985,1.0009,1.0026,63.6792,80.9526,92.2561
